#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                RC4-RS(16, 8).in|  2.53e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.73247430|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.10640834|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.53359605|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.03054120|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.62277186|  PASSED  
        diehard_opso|   0|   2097152|     100|0.43116850|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.66003608|  PASSED  
         diehard_dna|   0|   2097152|     100|0.13508182|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.95301876|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.44274759|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.63055103|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.13078569|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.16879721|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.57851130|  PASSED  
        diehard_sums|   0|       100|     100|0.00476228|   WEAK   
        diehard_runs|   0|    100000|     100|0.23486198|  PASSED  
        diehard_runs|   0|    100000|     100|0.57270192|  PASSED  
       diehard_craps|   0|    200000|     100|0.02948306|  PASSED  
       diehard_craps|   0|    200000|     100|0.87405029|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.00000672|   WEAK   
 marsaglia_tsang_gcd|   0|  10000000|     100|0.00006095|   WEAK   
         sts_monobit|   1|    100000|     100|0.00000000|  FAILED  
            sts_runs|   2|    100000|     100|0.00050395|   WEAK   
          sts_serial|   1|    100000|     100|0.00000238|   WEAK   
          sts_serial|   2|    100000|     100|0.01661721|  PASSED  
          sts_serial|   3|    100000|     100|0.09625490|  PASSED  
          sts_serial|   3|    100000|     100|0.88316974|  PASSED  
          sts_serial|   4|    100000|     100|0.07491979|  PASSED  
          sts_serial|   4|    100000|     100|0.31452509|  PASSED  
          sts_serial|   5|    100000|     100|0.56543854|  PASSED  
          sts_serial|   5|    100000|     100|0.38777228|  PASSED  
          sts_serial|   6|    100000|     100|0.50773701|  PASSED  
          sts_serial|   6|    100000|     100|0.59120373|  PASSED  
          sts_serial|   7|    100000|     100|0.33699229|  PASSED  
          sts_serial|   7|    100000|     100|0.32790125|  PASSED  
          sts_serial|   8|    100000|     100|0.39993066|  PASSED  
          sts_serial|   8|    100000|     100|0.74919396|  PASSED  
          sts_serial|   9|    100000|     100|0.42472911|  PASSED  
          sts_serial|   9|    100000|     100|0.12400545|  PASSED  
          sts_serial|  10|    100000|     100|0.95992634|  PASSED  
          sts_serial|  10|    100000|     100|0.56096789|  PASSED  
          sts_serial|  11|    100000|     100|0.46376098|  PASSED  
          sts_serial|  11|    100000|     100|0.21300059|  PASSED  
          sts_serial|  12|    100000|     100|0.39852481|  PASSED  
          sts_serial|  12|    100000|     100|0.20405818|  PASSED  
          sts_serial|  13|    100000|     100|0.39151916|  PASSED  
          sts_serial|  13|    100000|     100|0.83456408|  PASSED  
          sts_serial|  14|    100000|     100|0.92229465|  PASSED  
          sts_serial|  14|    100000|     100|0.85504232|  PASSED  
          sts_serial|  15|    100000|     100|0.99033544|  PASSED  
          sts_serial|  15|    100000|     100|0.97968520|  PASSED  
          sts_serial|  16|    100000|     100|0.34856223|  PASSED  
          sts_serial|  16|    100000|     100|0.81119263|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.82751043|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.19511789|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.53750664|  PASSED  
