#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|              RC4-RS(256, 16).in|  2.47e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.96506042|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.91138987|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.85764272|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.24616495|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.97262936|  PASSED  
        diehard_opso|   0|   2097152|     100|0.84245430|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.91854755|  PASSED  
         diehard_dna|   0|   2097152|     100|0.01695024|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.22474264|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.87530189|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.33164281|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.93200611|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.77069506|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.22144474|  PASSED  
        diehard_sums|   0|       100|     100|0.32950763|  PASSED  
        diehard_runs|   0|    100000|     100|0.89645164|  PASSED  
        diehard_runs|   0|    100000|     100|0.68454524|  PASSED  
       diehard_craps|   0|    200000|     100|0.37819729|  PASSED  
       diehard_craps|   0|    200000|     100|0.79601348|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.48313849|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.02502296|  PASSED  
         sts_monobit|   1|    100000|     100|0.72167297|  PASSED  
            sts_runs|   2|    100000|     100|0.14781181|  PASSED  
          sts_serial|   1|    100000|     100|0.55870719|  PASSED  
          sts_serial|   2|    100000|     100|0.31284393|  PASSED  
          sts_serial|   3|    100000|     100|0.28844397|  PASSED  
          sts_serial|   3|    100000|     100|0.62256402|  PASSED  
          sts_serial|   4|    100000|     100|0.31925263|  PASSED  
          sts_serial|   4|    100000|     100|0.04762101|  PASSED  
          sts_serial|   5|    100000|     100|0.93181202|  PASSED  
          sts_serial|   5|    100000|     100|0.36228734|  PASSED  
          sts_serial|   6|    100000|     100|0.75501559|  PASSED  
          sts_serial|   6|    100000|     100|0.41918633|  PASSED  
          sts_serial|   7|    100000|     100|0.79547343|  PASSED  
          sts_serial|   7|    100000|     100|0.89165534|  PASSED  
          sts_serial|   8|    100000|     100|0.87604729|  PASSED  
          sts_serial|   8|    100000|     100|0.38051064|  PASSED  
          sts_serial|   9|    100000|     100|0.81687563|  PASSED  
          sts_serial|   9|    100000|     100|0.69012478|  PASSED  
          sts_serial|  10|    100000|     100|0.70452618|  PASSED  
          sts_serial|  10|    100000|     100|0.95492037|  PASSED  
          sts_serial|  11|    100000|     100|0.50743486|  PASSED  
          sts_serial|  11|    100000|     100|0.32320507|  PASSED  
          sts_serial|  12|    100000|     100|0.04780566|  PASSED  
          sts_serial|  12|    100000|     100|0.01634949|  PASSED  
          sts_serial|  13|    100000|     100|0.03909461|  PASSED  
          sts_serial|  13|    100000|     100|0.17265950|  PASSED  
