#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                  RC4-SST(64).in|  2.63e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|   2|   1000000|     100|0.49864852|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.31046407|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.00032141|   WEAK   
      rgb_lagged_sum|   5|   1000000|     100|0.89943688|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.48804066|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.81469160|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.81851816|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.00000000|  FAILED  
      rgb_lagged_sum|  10|   1000000|     100|0.59988852|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.87515266|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.73667927|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.51299902|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.16786591|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.86685896|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.85184215|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.51560475|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.29362131|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.00000081|  FAILED  
      rgb_lagged_sum|  20|   1000000|     100|0.34586777|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.86528516|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.85305631|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.63714860|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.00000000|  FAILED  
      rgb_lagged_sum|  25|   1000000|     100|0.72823614|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.67136149|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.57194224|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.99535826|   WEAK   
      rgb_lagged_sum|  29|   1000000|     100|0.00001582|   WEAK   
      rgb_lagged_sum|  30|   1000000|     100|0.61463585|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.09751822|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.22499680|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.05994858|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.58858370|  PASSED  
             dab_dct| 256|     50000|       1|0.39514076|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.59206118|  PASSED  
        dab_filltree|  32|  15000000|       1|0.64148593|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.08916855|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.02655166|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.33913162|  PASSED  
